Binomial,Year,cwl,Body_mass.g.,Bill_width.mm.,Longitude_decimal_degrees,Latitude_decimal_degrees
Conopophaga_lineata,2010,,,,-48.433333,-23.266667
Conopophaga_lineata,2005,,20,,-47.480162,-23.913781
Conopophaga_lineata,2006,,,,-47.684,-23.915
Conopophaga_lineata,2017,66,25,7.3,-49.398056,-22.530694
Conopophaga_lineata,2006,,23,,-47.480381,-23.876407
Conopophaga_lineata,2006,76,19.5,,-48.46,-23.29
Conopophaga_lineata,2007,,19.5,,-47.460399,-23.88904
Conopophaga_lineata,2005,,19,,-45.982,-23.633
Conopophaga_lineata,2016,75,23,6.1,-49.076722,-22.775
Conopophaga_lineata,2013,76,21,7.7,-41.84374722,-20.41793889
Conopophaga_lineata,2016,71,21,8.2,-49.076722,-22.775
Conopophaga_lineata,2016,72,24,7.2,-49.076722,-22.775
Conopophaga_lineata,2016,73,16,6.1,-49.076722,-22.775
Conopophaga_lineata,2006,,20.5,,-47.460382,-23.851281
Conopophaga_lineata,2006,,23.5,,-44.583333,-22.366667
Conopophaga_lineata,2006,,20,,-47.480381,-23.876407
Conopophaga_lineata,2017,70,21,6.7,-49.398056,-22.530694
Conopophaga_lineata,2014,74,18.5,9.2,-41.84374722,-20.41793889
Conopophaga_lineata,2014,72,23,7,-49.398056,-22.530694
Conopophaga_lineata,2010,72,21,11.1,-50.6973,-24.1445
Conopophaga_lineata,2007,65,21,9.2,-35.884722,-9.216667
Conopophaga_lineata,2007,,22,,-44.683333,-20.6
Conopophaga_lineata,2006,,,,-47.446516,-23.833638
Conopophaga_lineata,2015,65,20,7.7,-41.02029722,-20.39838889
Conopophaga_lineata,2006,,20.5,,-47.446516,-23.833638
Conopophaga_lineata,2006,,22,,-47.480381,-23.876407
Conopophaga_lineata,2011,,,,-46.016667,-23.033333
Conopophaga_lineata,2006,75,20,,-45.982,-23.633
Conopophaga_lineata,2006,,20,,-47.480381,-23.876407
Conopophaga_lineata,2010,78,24,,-48.433333,-23.266667
Conopophaga_lineata,2006,75,8,,-46.02,-23.039
Conopophaga_lineata,2006,79,20,,-48.46,-23.29
Conopophaga_lineata,2016,71,22,8.2,-49.076722,-22.775
Conopophaga_lineata,2017,69,22,7,-49.398056,-22.530694
Conopophaga_lineata,2006,,24.5,,-47.471961,-23.867741
Conopophaga_lineata,2014,70,21,7.6,-49.398056,-22.530694
Conopophaga_lineata,2011,71,22,,-47.590125,-23.431942
Conopophaga_lineata,2005,74,20,,-45.982,-23.633
Conopophaga_lineata,2008,69,10,4.1,-48.918185,-21.220465
Conopophaga_lineata,2006,,21,,-47.422488,-23.857596
Conopophaga_lineata,2007,70,21,5.72,-48.054843,-20.091019
Conopophaga_lineata,2005,,20.5,,-47.475802,-23.851386
Conopophaga_lineata,2007,66,21,12.5,-35.884722,-9.216667
Conopophaga_lineata,2010,71,17,12.9,-50.6967,-24.1431
Conopophaga_lineata,2006,72,20,6.4,-35.139925,-6.741965
Conopophaga_lineata,2005,,20,,-47.452334,-23.920014
Conopophaga_lineata,2014,70,21,7.2,-49.398056,-22.530694
Conopophaga_lineata,2007,,19,,-47.377344,-23.957743
Conopophaga_lineata,2005,76,23.5,,-48.46,-23.29
Conopophaga_lineata,2013,75,22,8,-41.84374722,-20.41793889
Conopophaga_lineata,2014,73,21,7.4,-49.398056,-22.530694
Conopophaga_lineata,2008,66,22,5.7,-48.054843,-20.091019
Conopophaga_lineata,2006,,21,,-47.475802,-23.851386
Conopophaga_lineata,2016,68,23,,-49.672487,-22.37698
Conopophaga_lineata,2006,74,17,,-46.02,-23.039
Conopophaga_lineata,2006,,20,,-48.541493,-25.587558
Conopophaga_lineata,2015,65,21,10.5,-41.02029722,-20.39838889
Conopophaga_lineata,2017,,,,-47.245302,-24.06865
Conopophaga_lineata,2005,75,21,,-46.02,-23.039
Conopophaga_lineata,2005,76,20,,-46.02,-23.039
Conopophaga_lineata,2014,73,22,7,-49.398056,-22.530694
Conopophaga_lineata,2007,75,24,,-49.308679,-25.42167
Conopophaga_lineata,2006,69.5,20,,-48.541493,-25.587558
Conopophaga_lineata,2007,67,,5.1,-49.285917,-25.406312
Conopophaga_lineata,2017,70,21,8,-49.398056,-22.530694
Conopophaga_lineata,2017,70,23,7.2,-49.398056,-22.530694
Conopophaga_lineata,2007,73,22,5.57,-48.054843,-20.091019
Conopophaga_lineata,2005,,25,,-47.449741,-23.843869
Conopophaga_lineata,2016,65,16,4.2,-34.9532021832,-7.9964573463
Conopophaga_lineata,2006,74,22,,-45.982,-23.633
Conopophaga_lineata,2016,71,22,6.8,-49.076722,-22.775
Conopophaga_lineata,2015,70,21,7.2,-41.84374722,-20.41793889
Conopophaga_lineata,2005,67,21.5,,-47.684,-23.915
Conopophaga_lineata,2006,72,23.5,,-48.46,-23.29
Conopophaga_lineata,2002,68.5,20,,-49.356283,-25.583954
Conopophaga_lineata,2006,,,,-47.460399,-23.88904
Conopophaga_lineata,2016,68,20,,-49.672487,-22.37698
Conopophaga_lineata,2017,65,,,-47.253177,-24.086093
Conopophaga_lineata,2012,,19,,-50.6967,-24.1431
Conopophaga_lineata,2014,71,21,6.4,-49.398056,-22.530694
Conopophaga_lineata,2006,,20,,-47.449741,-23.843869
Conopophaga_lineata,2006,,20,,-47.490814,-23.873765
Conopophaga_lineata,2010,68,23,,-48.433333,-23.266667
Conopophaga_lineata,2005,,22,,-47.480162,-23.913781
Conopophaga_lineata,2006,66,19,,-45.982,-23.633
Conopophaga_lineata,2005,,20,,-47.449741,-23.843869
Conopophaga_lineata,2010,62,,,-46.016667,-23.033333
Conopophaga_lineata,2008,71,22,5.34,-48.054843,-20.091019
Conopophaga_lineata,2006,,23,,-47.410015,-23.951935
Conopophaga_lineata,2017,,,,-47.253177,-24.086093
Conopophaga_lineata,2006,69,22.5,,-47.684,-23.915
Conopophaga_lineata,2007,75,22,5.05,-49.308679,-25.42167
Conopophaga_lineata,2014,76,20,7,-49.398056,-22.530694
Conopophaga_lineata,2006,70.9,21,,-49.356283,-25.583954
Conopophaga_lineata,2010,71,22,,-46.016667,-23.033333
Conopophaga_lineata,2014,75,21,7.4,-49.398056,-22.530694
Conopophaga_lineata,2005,77,,,-48.46,-23.29
Conopophaga_lineata,2005,,24,,-47.452334,-23.920014
Conopophaga_lineata,2005,77,22,,-46.400954,-23.843052
Conopophaga_lineata,2010,67,23,,-46.016667,-23.033333
Conopophaga_lineata,2006,77,21,,-46.028,-22.977
Conopophaga_lineata,2016,70,20,8.3,-49.076722,-22.775
Conopophaga_lineata,2006,,19,,-48.46,-23.29
Conopophaga_lineata,2008,70,22,5.7,-48.054843,-20.091019
Conopophaga_lineata,2006,,18,,-47.490814,-23.873765
Conopophaga_lineata,2017,72,23,6.6,-49.398056,-22.530694
Conopophaga_lineata,2006,,23,,-47.46575,-23.903054
Conopophaga_lineata,2006,,19,,-47.436016,-23.880844
Conopophaga_lineata,2011,60,22,,-47.590125,-23.431942
Conopophaga_lineata,2018,76,22,7.6,-49.402289,-22.529975
Conopophaga_lineata,2013,72,22,7,-49.076722,-22.775
Conopophaga_lineata,2014,84,20,6,-49.398056,-22.530694
Conopophaga_lineata,2017,72,23,7.2,-49.398056,-22.530694
Conopophaga_lineata,2014,65,20,7.3,-41.84374722,-20.41793889
Conopophaga_lineata,2014,70,23,7,-49.398056,-22.530694
Conopophaga_lineata,2014,69,22,7.1,-49.398056,-22.530694
Conopophaga_lineata,2006,,22.5,,-47.480381,-23.876407
Conopophaga_lineata,2015,79,22.5,7.1,-41.02029722,-20.39838889
Conopophaga_lineata,2013,66,20,6.7,-41.82306667,-20.49502778
Conopophaga_lineata,2010,72,,,-46.016667,-23.033333
Conopophaga_lineata,2015,66,21,6.1,-49.402289,-22.529975
Conopophaga_lineata,2006,,20,,-47.480381,-23.876407
Conopophaga_lineata,2009,70,21.5,,-48.433333,-23.266667
Conopophaga_lineata,2017,65,20,7.4,-49.398056,-22.530694
Conopophaga_lineata,2017,71,20,7.1,-49.398056,-22.530694
Conopophaga_lineata,2017,65,19,6.8,-49.398056,-22.530694
Conopophaga_lineata,2006,,21,,-47.480381,-23.876407
Conopophaga_lineata,2010,76,22,11.4,-50.6973,-24.1445
Conopophaga_lineata,2011,72,20,12.2,-50.6973,-24.1445
Conopophaga_lineata,2017,62.9,,,-47.253177,-24.086093
Conopophaga_lineata,2006,,22.5,,-47.449741,-23.843869
Conopophaga_lineata,2014,70,20,6.9,-49.398056,-22.530694
Conopophaga_lineata,2015,75,22,,-49.618889,-28.1525
Conopophaga_lineata,2006,,19,,-47.443783,-23.867903
Conopophaga_lineata,2000,70,20,8.1,-49.221108,-25.951109
Conopophaga_lineata,2001,74,,5.3,-49.221108,-25.951109
Conopophaga_lineata,2005,75,21,,-45.982,-23.633
Conopophaga_lineata,2010,72,,,-48.433333,-23.266667
Conopophaga_lineata,2010,70,24,,-46.016667,-23.033333
Conopophaga_lineata,2011,69,22,8,-50.6967,-24.1431
Conopophaga_lineata,2016,68,22,11.9,-34.95615,-7.988219
Conopophaga_lineata,2006,,25.5,,-47.471961,-23.867741
Conopophaga_lineata,2014,72,20,7.5,-49.398056,-22.530694
Conopophaga_lineata,2017,63,22,7.2,-49.398056,-22.530694
Conopophaga_lineata,2014,74,21,8,-49.398056,-22.530694
Conopophaga_lineata,2006,,21,,-41.733333,-20.483333
Conopophaga_lineata,2010,,21.5,,-46.016667,-23.033333
Conopophaga_lineata,2014,71,19,7,-49.398056,-22.530694
Conopophaga_lineata,2013,76,18,7.5,-49.076722,-22.775
Conopophaga_lineata,2006,,21,,-47.449741,-23.843869
Conopophaga_lineata,2015,75,29,7.4,-41.84374722,-20.41793889
Conopophaga_lineata,2011,69,22,,-35.144167,-6.741389
Conopophaga_lineata,2007,70,12,5.66,-48.918185,-21.220465
Conopophaga_lineata,2014,72,20,6.4,-41.84374722,-20.41793889
Conopophaga_lineata,2014,73,20,6.7,-49.398056,-22.530694
Conopophaga_lineata,2015,55,19,9.5,-41.02029722,-20.39838889
Pyriglena_leucoptera,2004,,27,,-43.75,-20.85
Pyriglena_leucoptera,2005,81,31,,-47.81,-23.95
Pyriglena_leucoptera,2006,80,26.5,,-47.684,-23.915
Pyriglena_leucoptera,2010,71,22,12.4,-44.607931,-22.452726
Pyriglena_leucoptera,2005,,28,,-47.396673,-23.947513
Pyriglena_leucoptera,2013,75,30,,-49.405145,-28.599546
Pyriglena_leucoptera,2006,74,27,,-46.028,-22.977
Pyriglena_leucoptera,2016,74.1,30,,-48.541493,-25.587558
Pyriglena_leucoptera,2010,78,31,,-48.573806,-27.426111
Pyriglena_leucoptera,2006,,35,,-47.460382,-23.851281
Pyriglena_leucoptera,2006,,30,,-47.377344,-23.957743
Pyriglena_leucoptera,2010,70,26,,-48.884167,-26.002222
Pyriglena_leucoptera,2002,,27,7.8,-48.40777778,-24.278333
Pyriglena_leucoptera,2006,,28.5,,-47.449187,-23.854583
Pyriglena_leucoptera,2005,,26,,-47.410015,-23.951935
Pyriglena_leucoptera,2000,,30.5,,-48.416666,-24.316666
Pyriglena_leucoptera,2006,,29,,-47.446516,-23.833638
Pyriglena_leucoptera,2007,80,33,5.1,-44.202778,-23.175
Pyriglena_leucoptera,2005,,30,,-47.410015,-23.951935
Pyriglena_leucoptera,2005,,29,,-47.475802,-23.851386
Pyriglena_leucoptera,2012,77,31,,-49.403256,-28.600583
Pyriglena_leucoptera,2010,79,,,-48.884167,-26.002222
Pyriglena_leucoptera,2017,,,,-47.245302,-24.06865
Pyriglena_leucoptera,2010,75,31,,-46.016667,-23.033333
Pyriglena_leucoptera,2017,74.69,33.5,9.28,-39.243959,-15.818562
Pyriglena_leucoptera,2006,,33,,-47.48322,-23.886254
Pyriglena_leucoptera,2010,77,,,-48.433333,-23.266667
Pyriglena_leucoptera,2006,,30.5,,-47.48322,-23.886254
Pyriglena_leucoptera,2007,,31,,-47.405913,-23.96164
Pyriglena_leucoptera,2016,77,29,,-49.672487,-22.37698
Pyriglena_leucoptera,2016,86,30,,-49.672487,-22.37698
Pyriglena_leucoptera,2005,,30,,-47.453913,-23.907938
Pyriglena_leucoptera,1999,78,,,-47.841667,-21.971667
Pyriglena_leucoptera,2010,75,31,,-46.016667,-23.033333
Pyriglena_leucoptera,2006,,28,,-47.480162,-23.913781
Pyriglena_leucoptera,1999,,32,,-48.364722,-24.304722
Pyriglena_leucoptera,2000,,30.5,6.5,-48.416666,-24.316666
Pyriglena_leucoptera,2002,80.6,29,,-45.427917,-23.593222
Pyriglena_leucoptera,2005,85,25,,-46.028,-22.977
Pyriglena_leucoptera,1999,,31.5,,-48.364722,-24.304722
Pyriglena_leucoptera,2006,78,25,,-46.02,-23.039
Pyriglena_leucoptera,2005,,27,,-44.120167,-22.990433
Pyriglena_leucoptera,2013,83,51.5,,-47.0125,-23.963889
Pyriglena_leucoptera,2006,,,,-47.449187,-23.854583
Pyriglena_leucoptera,2004,,29,,-43.75,-20.85
Pyriglena_leucoptera,2010,71,26,,-46.016667,-23.033333
Pyriglena_leucoptera,2002,78.1,29,,-45.427917,-23.593222
Pyriglena_leucoptera,2016,80,29,,-49.672487,-22.37698
Pyriglena_leucoptera,2013,80.8,30,,-54.487792,-25.619635
Pyriglena_leucoptera,2013,76,30.5,,-49.405145,-28.599546
Pyriglena_leucoptera,2005,,30,,-47.446516,-23.833638
Pyriglena_leucoptera,2006,,33,,-47.446516,-23.833638
Pyriglena_leucoptera,2006,,30,,-47.452334,-23.920014
Pyriglena_leucoptera,2006,73,26,,-47.81,-23.95
Pyriglena_leucoptera,2006,81,,,-47.684,-23.915
Pyriglena_leucoptera,2007,,31,,-47.453913,-23.907938
Pyriglena_leucoptera,2006,,,,-47.48322,-23.886254
Pyriglena_leucoptera,2010,76,29,,-48.433333,-23.266667
Pyriglena_leucoptera,2000,,26.5,6,-48.416666,-24.316666
Pyriglena_leucoptera,2013,74,31.5,,-49.405145,-28.599546
Pyriglena_leucoptera,2010,,,,-48.433333,-23.266667
Pyriglena_leucoptera,2011,74,28,10,-50.6967,-24.1431
Pyriglena_leucoptera,2006,,31,,-47.48322,-23.886254
Pyriglena_leucoptera,2006,,29.5,,-47.460382,-23.851281
Pyriglena_leucoptera,2006,,31.5,,-47.469706,-23.918526
Pyriglena_leucoptera,2006,,27.5,,-47.480381,-23.876407
Pyriglena_leucoptera,2006,76,28,,-45.982,-23.633
Pyriglena_leucoptera,2005,,30,,-47.410015,-23.951935
Pyriglena_leucoptera,2015,,25,,-51.2525,-23.4425
Pyriglena_leucoptera,2009,,25.5,,-48.433333,-23.266667
Pyriglena_leucoptera,2006,80,26,,-46.028,-22.977
Pyriglena_leucoptera,2002,80.1,37,,-48.541493,-25.587558
Pyriglena_leucoptera,2010,,,,-48.884167,-26.002222
Pyriglena_leucoptera,2006,84,31.5,,-47.684,-23.915
Pyriglena_leucoptera,2002,78.8,26,,-45.427917,-23.593222
Pyriglena_leucoptera,2002,74.6,30,,-45.427917,-23.593222
Pyriglena_leucoptera,1999,,32,,-48.364722,-24.304722
Pyriglena_leucoptera,1999,,33,,-48.364722,-24.304722
Pyriglena_leucoptera,2001,76.8,31,,-48.541493,-25.587558
Pyriglena_leucoptera,2005,,30,,-47.410015,-23.951935
Pyriglena_leucoptera,2012,71,32.5,,-49.405145,-28.599546
Pyriglena_leucoptera,2004,79.6,36,,-48.541493,-25.587558
Pyriglena_leucoptera,2000,,29.5,7.2,-48.416666,-24.316666
Pyriglena_leucoptera,2006,,28,,-47.48322,-23.886254
Pyriglena_leucoptera,2002,81,27,9.9,-42.38333,-22.5
Pyriglena_leucoptera,2013,84,33,,-49.405145,-28.599546
Pyriglena_leucoptera,1999,81,27,,-47.841667,-21.971667
Pyriglena_leucoptera,2002,,,,-45.427917,-23.593222
Pyriglena_leucoptera,2002,72,30,,-48.541493,-25.587558
Pyriglena_leucoptera,2010,,,,-48.433333,-23.266667
Pyriglena_leucoptera,1999,,16.5,,-48.364722,-24.304722
Pyriglena_leucoptera,2000,,26.5,5.7,-48.416666,-24.316666
Pyriglena_leucoptera,2014,78.8,30,,-54.487792,-25.619635
Pyriglena_leucoptera,2006,,29,,-47.422488,-23.857596
Pyriglena_leucoptera,2010,,26,,-48.433333,-23.266667
Pyriglena_leucoptera,2002,,27.5,,-42.38333,-22.5
Pyriglena_leucoptera,2002,79.4,41,,-48.541493,-25.587558
Pyriglena_leucoptera,2006,,32.5,,-47.436016,-23.880844
Pyriglena_leucoptera,2004,,22,,-43.75,-20.85
Pyriglena_leucoptera,2003,75,26,7.5,-42.38333,-22.5
Pyriglena_leucoptera,2016,80,,,-47.253177,-24.086093
Pyriglena_leucoptera,2016,74,28,,-49.672487,-22.37698
Pyriglena_leucoptera,2010,89,28,,-46.016667,-23.033333
Pyriglena_leucoptera,2006,,30,,-47.443783,-23.867903
Pyriglena_leucoptera,2010,75.5,25,,-48.433333,-23.266667
Pyriglena_leucoptera,2006,73,31,,-48.541493,-25.587558
Pyriglena_leucoptera,2010,82,25,,-48.433333,-23.266667
Pyriglena_leucoptera,2005,,27,,-47.405913,-23.96164
Pyriglena_leucoptera,2010,,27,,-46.016667,-23.033333
Pyriglena_leucoptera,2004,,26,,-43.75,-20.85
Pyriglena_leucoptera,2010,,,,-50.6967,-24.1431
Pyriglena_leucoptera,2003,75.2,30,,-48.541493,-25.587558
Pyriglena_leucoptera,2001,78.6,38,,-48.541493,-25.587558
Pyriglena_leucoptera,2006,82,33,,-47.684,-23.915
Pyriglena_leucoptera,2000,,27,6.3,-48.416666,-24.316666
Pyriglena_leucoptera,1999,,26,,-48.364722,-24.304722
Pyriglena_leucoptera,2006,,29,,-47.460382,-23.851281
Pyriglena_leucoptera,2002,72.7,36,,-48.541493,-25.587558
Pyriglena_leucoptera,2000,,29.5,6,-48.416666,-24.316666
Pyriglena_leucoptera,2016,78,30.5,5.3,-44.188333,-23.010833
Pyriglena_leucoptera,1999,,28,,-48.364722,-24.304722
Pyriglena_leucoptera,2012,75,26.5,8.6,-47.949986,-24.16386
Pyriglena_leucoptera,1996,87,33,,-44.204194,-23.183073
Pyriglena_leucoptera,2010,,27,,-48.433333,-23.266667
Pyriglena_leucoptera,2002,76.5,34,,-48.541493,-25.587558
Pyriglena_leucoptera,2005,,30.5,,-47.377344,-23.957743
Pyriglena_leucoptera,2005,81,29,,-46.02,-23.039
Pyriglena_leucoptera,2006,,27,,-47.469706,-23.918526
Pyriglena_leucoptera,2006,,28,,-41.003333,-20.4
Pyriglena_leucoptera,2006,,31,,-47.471961,-23.867741
Pyriglena_leucoptera,2005,77,33,,-47.81,-23.95
Pyriglena_leucoptera,1999,,32,5,-48.364722,-24.304722
Pyriglena_leucoptera,2002,76,31,8.3,-42.38333,-22.5
Pyriglena_leucoptera,2001,,30,6.5,-48.40777778,-24.278333
Pyriglena_leucoptera,2006,,31.5,,-47.48322,-23.886254
Pyriglena_leucoptera,2006,,25.5,,-47.446516,-23.833638
Pyriglena_leucoptera,2006,,29.5,,-47.460382,-23.851281
Pyriglena_leucoptera,2005,,30,,-47.453913,-23.907938
Pyriglena_leucoptera,2007,,31.5,,-47.436016,-23.880844
Pyriglena_leucoptera,2001,,33,7.6,-48.416666,-24.316666
Pyriglena_leucoptera,2007,,26.5,,-47.410015,-23.951935
Pyriglena_leucoptera,2015,78,29,,-51.2525,-23.4425
Pyriglena_leucoptera,2010,88,29,6.7,-50.6973,-24.1445
Pyriglena_leucoptera,2006,,29,,-47.443783,-23.867903
Pyriglena_leucoptera,2010,80,21,,-46.016667,-23.033333
Pyriglena_leucoptera,1996,81,31,5.1,-44.202778,-23.175
Pyriglena_leucoptera,2006,,33,,-47.446516,-23.833638
Pyriglena_leucoptera,2001,,31,,-48.416666,-24.316666
Pyriglena_leucoptera,2000,,32,7.3,-48.416666,-24.316666
Pyriglena_leucoptera,2012,87,32,8.2,-47.949986,-24.16386
Pyriglena_leucoptera,2004,,29,,-43.75,-20.85
Pyriglena_leucoptera,2016,67,27,,-49.672487,-22.37698
Pyriglena_leucoptera,2007,79,27.5,4.5,-44.202778,-23.175
Pyriglena_leucoptera,2006,83,32.5,,-47.684,-23.915
Pyriglena_leucoptera,2007,84,31,5.2,-44.202778,-23.175
Pyriglena_leucoptera,2000,,32.5,6.5,-48.416666,-24.316666
Pyriglena_leucoptera,2006,,,,-47.449187,-23.854583
Pyriglena_leucoptera,1996,,28,,-44.202778,-23.175
Pyriglena_leucoptera,2001,,32,7.5,-48.416666,-24.316666
Pyriglena_leucoptera,2002,76.5,30,,-48.541493,-25.587558
Pyriglena_leucoptera,2002,78.2,31,,-45.427917,-23.593222
Pyriglena_leucoptera,1996,77,28.5,,-44.204194,-23.183073
Pyriglena_leucoptera,2017,80.3,32,,-48.541493,-25.587558
Pyriglena_leucoptera,2001,,27,7,-48.416666,-24.316666
Pyriglena_leucoptera,2016,78,,,-47.253177,-24.086093
Pyriglena_leucoptera,2005,,29,,-47.446516,-23.833638
Pyriglena_leucoptera,2017,85,38,,-49.254528,-28.137139
Pyriglena_leucoptera,2011,,,,-50.6967,-24.1431
Pyriglena_leucoptera,2005,78,22,,-46.028,-22.977
Pyriglena_leucoptera,2004,74.5,30,,-48.541493,-25.587558
Pyriglena_leucoptera,2010,75,27,4.7,-44.607931,-22.452726
Pyriglena_leucoptera,2010,,,,-48.433333,-23.266667
Pyriglena_leucoptera,2006,,29.5,,-47.490814,-23.873765
Pyriglena_leucoptera,2001,,30,7.5,-48.40777778,-24.278333
Pyriglena_leucoptera,2006,80,29,,-47.684,-23.915
Pyriglena_leucoptera,2004,,22,,-43.75,-20.85
Pyriglena_leucoptera,2006,,31,,-47.490814,-23.873765
Pyriglena_leucoptera,2006,,,,-47.490814,-23.873765
Pyriglena_leucoptera,2006,,,,-47.460382,-23.851281
Pyriglena_leucoptera,2015,72,31.5,,-46.369417,-23.842417
Pyriglena_leucoptera,2006,,,,-47.396673,-23.947513
Pyriglena_leucoptera,2017,67.5,26,9.29,-39.243959,-15.818562
Pyriglena_leucoptera,2006,,,,-47.480381,-23.876407
Pyriglena_leucoptera,1999,,24,,-48.364722,-24.304722
Pyriglena_leucoptera,1999,72,27,,-47.841667,-21.971667
Pyriglena_leucoptera,2012,,26,,-50.6967,-24.1431
Pyriglena_leucoptera,2005,87,27,,-46.02,-23.039
Pyriglena_leucoptera,2001,,25,7.5,-48.416666,-24.316666
Pyriglena_leucoptera,2006,,33.5,,-47.460382,-23.851281
Pyriglena_leucoptera,2002,75,28,8.6,-42.38333,-22.5
Pyriglena_leucoptera,2000,,30,,-48.416666,-24.316666
Pyriglena_leucoptera,2006,,,,-47.460382,-23.851281
Pyriglena_leucoptera,2000,,28,6.5,-48.416666,-24.316666
Pyriglena_leucoptera,2006,,30,,-47.480381,-23.876407
Pyriglena_leucoptera,1999,,34,,-48.364722,-24.304722
Pyriglena_leucoptera,2005,75.5,,,-46.400954,-23.843052
Pyriglena_leucoptera,2009,81,29,,-48.433333,-23.266667
Pyriglena_leucoptera,1996,79,29.5,,-44.202778,-23.175
Pyriglena_leucoptera,1999,78,30,,-47.841667,-21.971667
Pyriglena_leucoptera,2006,,29,,-47.480162,-23.913781
Pyriglena_leucoptera,1999,,31,,-48.364722,-24.304722
Pyriglena_leucoptera,2002,77,30,7.7,-42.38333,-22.5
Pyriglena_leucoptera,2003,75.6,32,,-48.541493,-25.587558
Pyriglena_leucoptera,2006,83,16,,-48.46,-23.29
Pyriglena_leucoptera,2001,81,20,9.8,-42.38333,-22.5
Pyriglena_leucoptera,2006,78,34,,-48.46,-23.29
Pyriglena_leucoptera,2000,,26.5,5.7,-48.416666,-24.316666
Pyriglena_leucoptera,2006,,25.5,,-47.469706,-23.918526
Pyriglena_leucoptera,2001,,26.5,6,-48.40777778,-24.278333
Pyriglena_leucoptera,2006,,32,,-47.480381,-23.876407
Pyriglena_leucoptera,2013,80,33,,-49.405145,-28.599546
Pyriglena_leucoptera,2006,,32,,-47.48322,-23.886254
Pyriglena_leucoptera,2006,,31,,-47.46575,-23.903054
Pyriglena_leucoptera,2006,,29,,-41.003333,-20.4
Pyriglena_leucoptera,2005,85,31,,-45.982,-23.633
Pyriglena_leucoptera,1999,,32,,-48.364722,-24.304722
Pyriglena_leucoptera,2014,73.28,,5.24,-48.34105,-25.14759
Pyriglena_leucoptera,2010,76,25,,-48.433333,-23.266667
Pyriglena_leucoptera,2010,,,,-48.433333,-23.266667
Pyriglena_leucoptera,1999,,34.5,,-48.364722,-24.304722
Pyriglena_leucoptera,2010,80,24.5,,-48.433333,-23.266667
Pyriglena_leucoptera,2010,79,26,,-46.016667,-23.033333
Pyriglena_leucoptera,2006,,26,,-47.469706,-23.918526
Pyriglena_leucoptera,2005,75,30.5,,-47.684,-23.915
Pyriglena_leucoptera,2006,,31.5,,-47.48322,-23.886254
Pyriglena_leucoptera,2010,77,,,-48.884167,-26.002222
Pyriglena_leucoptera,2015,77,25,,-51.2525,-23.4425
Pyriglena_leucoptera,2005,,23,,-47.377344,-23.957743
Pyriglena_leucoptera,2006,,27.5,,-47.446516,-23.833638
Pyriglena_leucoptera,2006,,29.5,,-47.443783,-23.867903
Pyriglena_leucoptera,2017,70.91,32.5,9.9,-39.243959,-15.818562
Pyriglena_leucoptera,2005,85,30,,-45.982,-23.633
Pyriglena_leucoptera,2006,,22,,-47.446516,-23.833638
Pyriglena_leucoptera,1999,,23,,-48.364722,-24.304722
Pyriglena_leucoptera,2003,79.8,31,,-48.541493,-25.587558
Pyriglena_leucoptera,2006,,31,,-47.436016,-23.880844
Pyriglena_leucoptera,2012,73.4,28,,-48.541493,-25.587558
Pyriglena_leucoptera,2005,96,,,-46.400954,-23.843052
Pyriglena_leucoptera,2015,81,30,,-51.2525,-23.4425
Pyriglena_leucoptera,2005,,28,,-47.480162,-23.913781
Pyriglena_leucoptera,2016,85,,,-47.253177,-24.086093
Pyriglena_leucoptera,2016,,33,,-48.541493,-25.587558
Pyriglena_leucoptera,1999,,30,,-48.364722,-24.304722
Pyriglena_leucoptera,2013,80,33.5,,-49.405145,-28.599546
Pyriglena_leucoptera,2005,,28,,-47.446516,-23.833638
Pyriglena_leucoptera,2013,76,25,,-54.487792,-25.619635
Pyriglena_leucoptera,2010,78,,,-48.433333,-23.266667
Pyriglena_leucoptera,2012,81,30,8.25,-47.949986,-24.16386
Pyriglena_leucoptera,2006,,34.5,,-47.48322,-23.886254
Pyriglena_leucoptera,2007,84,29.5,5,-44.202778,-23.175
Pyriglena_leucoptera,2002,75,28,7.9,-42.38333,-22.5
Pyriglena_leucoptera,2013,74,33,6.2,-41.74221111,-20.49504444
Pyriglena_leucoptera,2013,73,29.5,,-49.405145,-28.599546
