Binomial,Year,cwl,Bill_width.mm.,Longitude_decimal_degrees,Latitude_decimal_degrees
Sittasomus_griseicapillus,2012,,,-43.7431,-20.4578
Sittasomus_griseicapillus,2007,,,-47.405913,-23.96164
Sittasomus_griseicapillus,2008,,,-43.4381,-20.2067
Sittasomus_griseicapillus,2007,,,-45.9333,-22.7
Sittasomus_griseicapillus,2015,,,-43.5067,-20.08
Sittasomus_griseicapillus,2010,,,-43.5103,-20.1536
Sittasomus_griseicapillus,2014,,,-43.8681,-20.1628
Sittasomus_griseicapillus,2012,,,-43.1372,-16.0428
Sittasomus_griseicapillus,2009,83,7.9,-53.065153,-27.176864
Sittasomus_griseicapillus,2008,,,-43.4989,-20.0183
Sittasomus_griseicapillus,2005,69,,-47.684,-23.915
Sittasomus_griseicapillus,2001,75.5,7.3,-48.474789,-27.585696
Sittasomus_griseicapillus,2007,,,-45.9614,-22.7797
Sittasomus_griseicapillus,2013,,,-43.1269,-16.0742
Sittasomus_griseicapillus,2012,78.6,,-54.487792,-25.619635
Sittasomus_griseicapillus,2004,,,-42.737667,-22.4084
Sittasomus_griseicapillus,2006,,,-43.483,-20.0963
Sittasomus_griseicapillus,2001,,5.5,-48.416666,-24.316666
Sittasomus_griseicapillus,2012,,,-43.1347,-16.0514
Sittasomus_griseicapillus,2002,70,9.3,-49.15,-27.016667
Sittasomus_griseicapillus,2007,,,-45.9333,-22.7
Sittasomus_griseicapillus,2011,,,-43.8683,-20.1614
Sittasomus_griseicapillus,2013,77,6.9,-39.45902778,-13.89791667
Sittasomus_griseicapillus,2013,75.6,,-44.41,-19.8886
Sittasomus_griseicapillus,2014,,,-43.4714,-19.9975
Sittasomus_griseicapillus,2012,,,-43.1372,-16.0428
Sittasomus_griseicapillus,2014,73,,-49.618889,-28.1525
Thamnophilus_caerulescens,2008,,,-42.8125,-20.7333
Thamnophilus_caerulescens,2012,74,,-48.366667,-27.240278
Thamnophilus_caerulescens,1999,67,,-51.09,-30.1
Thamnophilus_caerulescens,2017,68,7.3,-49.398056,-22.530694
Thamnophilus_caerulescens,2005,66.5,,-51.302929,-30.051014
Thamnophilus_caerulescens,2004,,,-42.2,-20.566667
Thamnophilus_caerulescens,2008,,,-42.8125,-20.7333
Thamnophilus_caerulescens,2004,,,-43.75,-20.85
Thamnophilus_caerulescens,1996,70.1,,-48.422847,-25.356797
Thamnophilus_caerulescens,2005,70.5,,-51.302929,-30.051014
Thamnophilus_caerulescens,2005,69.5,,-51.302929,-30.051014
Thamnophilus_caerulescens,2010,68,,-48.433333,-23.266667
Thamnophilus_caerulescens,2001,74,8.9,-49.066667,-26.9
Thamnophilus_caerulescens,2009,,,-43.4428,-18.5303
Thamnophilus_caerulescens,2012,73,,-50.851889,-28.031444
Thamnophilus_caerulescens,1998,71,,-51.09,-30.1
Thamnophilus_caerulescens,2010,,,-48.433333,-23.266667
Thamnophilus_caerulescens,2014,,,-43.4714,-19.9975
Thamnophilus_caerulescens,2006,69,,-49.356283,-25.583954
Thamnophilus_caerulescens,2009,65.5,,-48.433333,-23.266667
Thamnophilus_caerulescens,2006,67.5,,-51.302929,-30.051014
Thamnophilus_caerulescens,2004,,,-43.75,-20.85
Thamnophilus_caerulescens,2010,67,,-46.016667,-23.033333
Thamnophilus_caerulescens,2002,71,,-49.356283,-25.583954
Thamnophilus_caerulescens,2004,,,-42.2,-20.566667
Thamnophilus_caerulescens,1999,68.66,10.01,-35.833611,-8.710278
Thamnophilus_caerulescens,2014,71,7.3,-49.398056,-22.530694
Thamnophilus_caerulescens,2013,71,,-48.704611,-28.104611
Thamnophilus_caerulescens,2017,71,,-49.223139,-28.167889
Thamnophilus_caerulescens,2013,,,-47.543972,-22.396028
Thamnophilus_caerulescens,2008,,,-47.905,-18.7633
Thamnophilus_caerulescens,2014,,,-41.7211,-20.8792
Thamnophilus_caerulescens,2017,64,,-50.178935,-29.482103
Thamnophilus_caerulescens,2011,,,-43.5067,-20.08
Thamnophilus_caerulescens,2007,,,-45.9333,-22.7
Thamnophilus_caerulescens,2006,72,,-48.46,-23.29
Thamnophilus_caerulescens,2006,68,,-49.356283,-25.583954
Thamnophilus_caerulescens,2012,,,-49.405145,-28.599546
Thamnophilus_caerulescens,2006,64.5,,-51.302929,-30.051014
Thamnophilus_caerulescens,2005,66,,-51.302929,-30.051014
Thamnophilus_caerulescens,2010,75,,-48.433333,-23.266667
Thamnophilus_caerulescens,2004,71.9,,-49.348803,-25.589976
Thamnophilus_caerulescens,2010,,,-48.433333,-23.266667
Thamnophilus_caerulescens,2010,76.5,,-48.433333,-23.266667
Thamnophilus_caerulescens,2014,,,-47.543972,-22.396028
Thamnophilus_caerulescens,2006,,,-47.405913,-23.96164
Thamnophilus_caerulescens,2003,67,,-51.302929,-30.051014
Thamnophilus_caerulescens,2014,,,-50.372203,-29.099602
Thamnophilus_caerulescens,2006,72,,-48.46,-23.29
Thamnophilus_caerulescens,2017,74,,-49.223139,-28.167889
Thamnophilus_caerulescens,2010,67,,-48.433333,-23.266667
Thamnophilus_caerulescens,2013,,,-47.543972,-22.396028
Thamnophilus_caerulescens,2010,72,,-48.433333,-23.266667
Thamnophilus_caerulescens,2010,,,-48.433333,-23.266667
Thamnophilus_caerulescens,2004,70.4,,-49.356283,-25.583954
Thamnophilus_caerulescens,1996,67.2,,-48.422847,-25.356797
Thamnophilus_caerulescens,2010,78,,-48.433333,-23.266667
Thamnophilus_caerulescens,2006,72,,-48.46,-23.29
Thamnophilus_caerulescens,1998,70,,-51.09,-30.1
Thamnophilus_caerulescens,2016,62,,-50.171519,-29.478818
Thamnophilus_caerulescens,2010,71,,-48.433333,-23.266667
Thamnophilus_caerulescens,2017,71,7.2,-49.398056,-22.530694
Thamnophilus_caerulescens,2007,,,-47.396673,-23.947513
Thamnophilus_caerulescens,2007,70.5,,-49.356283,-25.583954
Thamnophilus_caerulescens,2005,67,,-51.302929,-30.051014
Thamnophilus_caerulescens,2012,65,8.9,-35.712064,-8.545119
Thamnophilus_caerulescens,2006,,,-47.436016,-23.880844
Thamnophilus_caerulescens,2009,,11.4,-47.55,-22.416667
Thamnophilus_caerulescens,2002,69.3,,-49.348803,-25.589976
Thamnophilus_caerulescens,2012,71,11.5,-50.6967,-24.1431
Thamnophilus_caerulescens,1999,72,,-50.178935,-29.482103
Thamnophilus_caerulescens,2002,61.5,,-51.302929,-30.051014
Thamnophilus_caerulescens,2001,,5,-49.221108,-25.951109
Thamnophilus_caerulescens,2017,66,9.7,-34.95615,-7.988219
Thamnophilus_caerulescens,2008,,,-43.5461,-20.4117
Thamnophilus_caerulescens,2011,72.9,13.15,-36.405802,-8.20199
Thamnophilus_caerulescens,2006,66,,-51.302929,-30.051014
Thamnophilus_caerulescens,2014,72,6.1,-49.398056,-22.530694
Thamnophilus_caerulescens,2009,65.5,,-48.433333,-23.266667
Thamnophilus_caerulescens,2016,68,,-49.618889,-28.1525
Thamnophilus_caerulescens,2009,,,-44.415,-20.1475
Thamnophilus_caerulescens,2017,,,-50.178935,-29.482103
Thamnophilus_caerulescens,2011,,,-43.9047,-20.1378
Thamnophilus_caerulescens,2011,74.6,14,-36.405802,-8.20199
Thamnophilus_caerulescens,2010,75,,-46.016667,-23.033333
Thamnophilus_caerulescens,2010,70,,-48.433333,-23.266667
Thamnophilus_caerulescens,2012,,,-48.992205,-25.49548
Thamnophilus_caerulescens,2004,71,,-51.302929,-30.051014
Thamnophilus_caerulescens,2010,71,,-48.433333,-23.266667
Thamnophilus_caerulescens,2003,69,,-51.302929,-30.051014
Thamnophilus_caerulescens,2006,,,-47.449187,-23.854583
Thamnophilus_caerulescens,2009,,,-44.3856,-20.1614
Thamnophilus_caerulescens,2010,70.5,,-48.433333,-23.266667
Thamnophilus_caerulescens,2010,72,,-48.433333,-23.266667
Thamnophilus_caerulescens,2006,66,,-49.356283,-25.583954
Thamnophilus_caerulescens,2006,,,-47.480381,-23.876407
Thamnophilus_caerulescens,2012,,,-47.69429,-22.50735
Thamnophilus_caerulescens,2011,,,-42.5725,-16.0097
Thamnophilus_caerulescens,1999,66.22,9.83,-35.505556,-7.588889
Thamnophilus_caerulescens,2015,71,6.4,-35.746496,-6.968757
Thamnophilus_caerulescens,2005,69,,-47.684,-23.915
Thamnophilus_caerulescens,2007,69.8,,-49.356283,-25.583954
Thamnophilus_caerulescens,2007,72.5,4.5,-49.308679,-25.42167
Thamnophilus_caerulescens,2004,63.9,,-49.348803,-25.589976
Thamnophilus_caerulescens,2013,,,-48.992205,-25.49548
Thamnophilus_caerulescens,2007,,4.99,-49.308679,-25.42167
Thamnophilus_caerulescens,2009,,,-44.415,-20.1475
Thamnophilus_caerulescens,2009,74,10.9,-51.983333,-26.833333
Thamnophilus_caerulescens,2006,71,,-48.46,-23.29
Thamnophilus_caerulescens,2012,72,,-50.851889,-28.031444
Thamnophilus_caerulescens,2000,68.13,9.86,-36.024444,-7.905556
Thamnophilus_caerulescens,2017,63.5,,-50.178935,-29.482103
Thamnophilus_caerulescens,2002,65,,-51.302929,-30.051014
Thamnophilus_caerulescens,2005,68,,-51.302929,-30.051014
Thamnophilus_caerulescens,1999,,,-48.422847,-25.356797
Thamnophilus_caerulescens,2003,73.3,,-49.356283,-25.583954
Thamnophilus_caerulescens,1999,64.84,9.58,-35.833611,-8.710278
Thamnophilus_caerulescens,1998,70,,-51.09,-30.1
Thamnophilus_caerulescens,2006,,,-47.475802,-23.851386
Thamnophilus_caerulescens,2010,68,,-48.433333,-23.266667
Thamnophilus_caerulescens,2004,68.3,,-49.356283,-25.583954
Thamnophilus_caerulescens,2008,,,-43.4022,-19.3975
Thamnophilus_caerulescens,2013,72.7,,-44.41,-19.8886
Thamnophilus_caerulescens,2005,,,-47.475802,-23.851386
Thamnophilus_caerulescens,2017,,,-50.178935,-29.482103
Thamnophilus_caerulescens,2008,,,-47.915,-18.8789
Thamnophilus_caerulescens,2010,,,-35.18,-5.92
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2012,69,11.4,-47.205,-22.671111
Thamnophilus_caerulescens,2014,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2008,,,-43.4381,-20.2067
Thamnophilus_caerulescens,2007,66.9,,-49.356283,-25.583954
Thamnophilus_caerulescens,2012,76,,-48.366667,-27.240278
Thamnophilus_caerulescens,2007,,,-44.683333,-20.6
Thamnophilus_caerulescens,2000,,8.65,-49.221108,-25.951109
Thamnophilus_caerulescens,2012,72,,-48.366667,-27.240278
Thamnophilus_caerulescens,2013,71,9.7,-49.076722,-22.775
Thamnophilus_caerulescens,2007,67.95,5.37,-49.308679,-25.42167
Thamnophilus_caerulescens,2006,69.1,,-49.356283,-25.583954
Thamnophilus_caerulescens,2004,68.5,,-51.302929,-30.051014
Thamnophilus_caerulescens,2008,,,-42.9847,-20.8572
Thamnophilus_caerulescens,2006,67,,-48.46,-23.29
Thamnophilus_caerulescens,2012,68.5,7.8,-41.82306667,-20.49502778
Thamnophilus_caerulescens,2006,64,,-51.302929,-30.051014
Thamnophilus_caerulescens,2006,,,-47.480381,-23.876407
Thamnophilus_caerulescens,2010,,,-48.433333,-23.266667
Thamnophilus_caerulescens,2004,,,-43.75,-20.85
Thamnophilus_caerulescens,2010,,,-48.433333,-23.266667
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2014,,,-35.18,-5.92
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2002,68,,-49.356283,-25.583954
Thamnophilus_caerulescens,2011,72,9.8,-49.398056,-22.530694
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2014,,,-35.18,-5.92
Thamnophilus_caerulescens,2013,,,-35.18,-5.92
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2016,66,8,-49.076722,-22.775
Thamnophilus_caerulescens,2010,71,,-48.433333,-23.266667
Thamnophilus_caerulescens,2004,,,-43.75,-20.85
Thamnophilus_caerulescens,2002,67.8,,-49.356283,-25.583954
Thamnophilus_caerulescens,2009,71.7,,-49.356283,-25.583954
Thamnophilus_caerulescens,2006,,,-49.356283,-25.583954
Thamnophilus_caerulescens,2007,,,-43.45,-19.9667
Thamnophilus_caerulescens,2002,,10.3,-47.931944,-25.096389
Thamnophilus_caerulescens,2003,69,,-51.302929,-30.051014
Thamnophilus_caerulescens,2008,,,-47.915,-18.8789
Thamnophilus_caerulescens,2008,,,-43.5108,-20.4364
Thamnophilus_caerulescens,2007,67.7,,-49.356283,-25.583954
Thamnophilus_caerulescens,2014,,,-43.9214,-20.5081
Thamnophilus_caerulescens,2003,69.4,,-49.356283,-25.583954
Thamnophilus_caerulescens,2015,66,6.4,-35.746496,-6.968757
Thamnophilus_caerulescens,2013,73,,-50.851889,-28.031444
Thamnophilus_caerulescens,2008,,,-42.8511,-20.805
Thamnophilus_caerulescens,2006,,,-47.396673,-23.947513
Thamnophilus_caerulescens,2006,70,,-51.302929,-30.051014
Thamnophilus_caerulescens,2005,66,,-51.302929,-30.051014
Thamnophilus_caerulescens,2006,,,-47.410015,-23.951935
Thamnophilus_caerulescens,2008,,,-42.5292,-20.7139
Thamnophilus_caerulescens,2001,,,-48.40777778,-24.278333
Thamnophilus_caerulescens,2006,67.5,,-51.302929,-30.051014
Thamnophilus_caerulescens,2003,69,,-51.302929,-30.051014
Thamnophilus_caerulescens,2008,,,-48.0758,-18.5525
Thamnophilus_caerulescens,2008,,,-47.915,-18.8789
Thamnophilus_caerulescens,2008,,,-42.8511,-20.805
Thamnophilus_caerulescens,2010,,,-48.433333,-23.266667
Thamnophilus_caerulescens,2015,76,5,-41.02029722,-20.39838889
Thamnophilus_caerulescens,1996,65.6,,-48.422847,-25.356797
Thamnophilus_caerulescens,1997,61.9,,-48.422847,-25.356797
Thamnophilus_caerulescens,2006,69.1,,-49.356283,-25.583954
Thamnophilus_caerulescens,2008,,,-42.9847,-20.8572
Thamnophilus_caerulescens,2005,62,,-51.302929,-30.051014
Thamnophilus_caerulescens,2001,,,-48.40777778,-24.278333
Thamnophilus_caerulescens,1997,64.3,,-48.422847,-25.356797
Thamnophilus_caerulescens,2011,70.7,,-49.356283,-25.583954
Thamnophilus_caerulescens,2010,67,,-46.016667,-23.033333
Thamnophilus_caerulescens,2001,65.1,,-48.541493,-25.587558
Thamnophilus_caerulescens,2013,75,7.1,-49.076722,-22.775
Thamnophilus_caerulescens,2007,,,-47.410015,-23.951935
Thamnophilus_caerulescens,2002,,12.1,-47.931944,-25.096389
Thamnophilus_caerulescens,2008,,,-48.1642,-18.8022
Thamnophilus_caerulescens,2008,,,-42.5103,-20.6839
Thamnophilus_caerulescens,2014,75,,-48.366667,-27.240278
Thamnophilus_caerulescens,2004,64.7,,-49.356283,-25.583954
Thamnophilus_caerulescens,2008,,,-48.3697,-18.7033
Thamnophilus_caerulescens,2006,67.5,,-51.302929,-30.051014
Thamnophilus_caerulescens,1999,72,,-51.2,-30.1
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2013,,,-35.18,-5.92
Thamnophilus_caerulescens,2013,70,7.5,-49.076722,-22.775
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2013,70,7.8,-49.076722,-22.775
Thamnophilus_caerulescens,2012,,,-48.992205,-25.49548
Thamnophilus_caerulescens,2005,80.5,19.9,-53.916667,-28.383333
Thamnophilus_caerulescens,2010,,,-43.8647,-20.1642
Thamnophilus_caerulescens,2009,67.5,,-48.433333,-23.266667
Thamnophilus_caerulescens,2010,73,,-48.433333,-23.266667
Thamnophilus_caerulescens,2006,70.9,,-49.356283,-25.583954
Thamnophilus_caerulescens,2010,75,,-48.433333,-23.266667
Thamnophilus_caerulescens,2007,,,-47.396673,-23.947513
Thamnophilus_caerulescens,2001,,7.5,-48.40777778,-24.278333
Thamnophilus_caerulescens,2005,66.5,,-51.302929,-30.051014
Thamnophilus_caerulescens,1997,66.4,,-48.422847,-25.356797
Thamnophilus_caerulescens,2008,,,-47.915,-18.8789
Thamnophilus_caerulescens,2012,,,-43.9164,-19.9606
Thamnophilus_caerulescens,2005,67,,-51.302929,-30.051014
Thamnophilus_caerulescens,2013,69,,-48.704611,-28.104611
Thamnophilus_caerulescens,2001,,5.2,-49.221108,-25.951109
Thamnophilus_caerulescens,2007,,,-43.45,-19.9667
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,1997,,,-48.422847,-25.356797
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2013,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2006,,,-48.46,-23.29
Thamnophilus_caerulescens,2017,58,6.9,-34.95615,-7.988219
Thamnophilus_caerulescens,1998,68.5,,-48.422847,-25.356797
Thamnophilus_caerulescens,1999,76,,-51.09,-30.1
Thamnophilus_caerulescens,1997,64,,-48.422847,-25.356797
Thamnophilus_caerulescens,2013,67,,-49.405145,-28.599546
Thamnophilus_caerulescens,2010,75,,-48.433333,-23.266667
Thamnophilus_caerulescens,2008,,,-48.1642,-18.8022
Thamnophilus_caerulescens,2009,,10.7,-47.55,-22.416667
Thamnophilus_caerulescens,2005,69,,-51.302929,-30.051014
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2016,,,-42.6983,-16.08
Thamnophilus_caerulescens,2005,70,,-51.302929,-30.051014
Thamnophilus_caerulescens,2002,66,,-48.541493,-25.587558
Thamnophilus_caerulescens,2008,,,-43.4958,-20.4592
Thamnophilus_caerulescens,2011,67.9,,-49.356283,-25.583954
Thamnophilus_caerulescens,2007,72,5,-49.308679,-25.42167
Thamnophilus_caerulescens,2008,,,-43.5108,-20.4364
Thamnophilus_caerulescens,2007,66.8,,-49.356283,-25.583954
Thamnophilus_caerulescens,2013,,,-35.18,-5.92
Thamnophilus_caerulescens,2010,,,-35.18,-5.92
Thamnophilus_caerulescens,2010,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2013,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-42.5181,-14.8897
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2014,,,-35.18,-5.92
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2008,,,-48.0758,-18.5525
Thamnophilus_caerulescens,2015,66,11.34,-56.853557,-20.490824
Thamnophilus_caerulescens,2014,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2008,,,-48.3697,-18.7033
Thamnophilus_caerulescens,2016,63.05,,-48.67189,-25.311564
Thamnophilus_caerulescens,2014,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2010,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2013,,,-35.18,-5.92
Thamnophilus_caerulescens,2013,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2010,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2014,,,-35.18,-5.92
Thamnophilus_caerulescens,2010,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-43.5067,-20.08
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2013,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2010,,,-35.18,-5.92
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2008,,,-48.3697,-18.7033
Thamnophilus_caerulescens,2005,61,,-51.302929,-30.051014
Thamnophilus_caerulescens,1998,73.1,,-48.422847,-25.356797
Thamnophilus_caerulescens,2003,69.4,,-49.356283,-25.583954
Thamnophilus_caerulescens,2010,,,-48.433333,-23.266667
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2003,65.5,,-51.302929,-30.051014
Thamnophilus_caerulescens,2016,53,14.6,-47.403056,-23.24
Thamnophilus_caerulescens,2005,68,,-51.302929,-30.051014
Thamnophilus_caerulescens,2016,65,8.4,-35.746496,-6.968757
Thamnophilus_caerulescens,2010,69,11.3,-50.6967,-24.1431
Thamnophilus_caerulescens,2010,69,,-48.433333,-23.266667
Thamnophilus_caerulescens,2008,,,-43.5108,-20.4364
Thamnophilus_caerulescens,2010,69,5,-35.746496,-6.968757
Thamnophilus_caerulescens,2015,58,9.7,-35.746496,-6.968757
Thamnophilus_caerulescens,2000,71,17.1,-49.221108,-25.951109
Thamnophilus_caerulescens,2013,,,-47.543972,-22.396028
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2004,65,,-51.302929,-30.051014
Thamnophilus_caerulescens,2011,74,,-47.590125,-23.431942
Thamnophilus_caerulescens,2017,66,8,-49.398056,-22.530694
Thamnophilus_caerulescens,2008,,,-42.5292,-20.7139
Thamnophilus_caerulescens,2006,67.5,,-51.302929,-30.051014
Thamnophilus_caerulescens,2015,69,6.3,-49.402289,-22.529975
Thamnophilus_caerulescens,2005,71,,-51.302929,-30.051014
Thamnophilus_caerulescens,2013,75,13.25,-34.965648,-7.466816
Thamnophilus_caerulescens,2017,65,7.8,-49.398056,-22.530694
Thamnophilus_caerulescens,2010,,,-48.433333,-23.266667
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2013,,,-35.18,-5.92
Thamnophilus_caerulescens,2010,77,,-48.433333,-23.266667
Thamnophilus_caerulescens,2006,,,-47.410015,-23.951935
Thamnophilus_caerulescens,2016,,12.02,-47.59813,-22.21768
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,1997,63.9,,-48.422847,-25.356797
Thamnophilus_caerulescens,2005,66,,-51.302929,-30.051014
Thamnophilus_caerulescens,2017,64,10,-34.9532021832,-7.9964573463
Thamnophilus_caerulescens,2010,70,,-48.433333,-23.266667
Thamnophilus_caerulescens,2012,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2013,,,-35.18,-5.92
Thamnophilus_caerulescens,2002,67,5.2,-51.952041,-23.893635
Thamnophilus_caerulescens,2016,60,1.5,-47.403056,-23.24
Thamnophilus_caerulescens,2002,62.8,,-49.356283,-25.583954
Thamnophilus_caerulescens,2005,63,,-51.302929,-30.051014
Thamnophilus_caerulescens,2008,,,-43.5108,-20.4364
Thamnophilus_caerulescens,2008,,,-43.5108,-20.4364
Thamnophilus_caerulescens,1999,68.34,9.58,-35.833611,-8.710278
Thamnophilus_caerulescens,2008,,,-42.5292,-20.7139
Thamnophilus_caerulescens,1997,65,,-48.422847,-25.356797
Thamnophilus_caerulescens,2014,,,-35.18,-5.92
Thamnophilus_caerulescens,2010,,,-48.433333,-23.266667
Thamnophilus_caerulescens,2006,66.5,,-51.302929,-30.051014
Thamnophilus_caerulescens,2010,72,,-48.433333,-23.266667
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,1999,64.1,,-48.422847,-25.356797
Thamnophilus_caerulescens,2016,70,,-49.672487,-22.37698
Thamnophilus_caerulescens,1998,70.47,10.14,-42.95,-19.966667
Thamnophilus_caerulescens,2008,,,-48.1653,-18.8069
Thamnophilus_caerulescens,2008,,,-48.1653,-18.8069
Thamnophilus_caerulescens,2014,,,-35.18,-5.92
Thamnophilus_caerulescens,1999,70,,-51.09,-30.1
Thamnophilus_caerulescens,2004,70,,-49.356283,-25.583954
Thamnophilus_caerulescens,2013,,,-35.18,-5.92
Thamnophilus_caerulescens,2011,,,-35.18,-5.92
Thamnophilus_caerulescens,2014,,,-35.18,-5.92
Thamnophilus_caerulescens,2012,,,-43.1269,-16.0714
